profile,n,noise_std,seed,target_id,method,mse,residual_capture,params,selection_examples,fitting_examples,total_unique_examples,available_examples,charged_gradient_steps,charged_seconds
concentrated,4096,0.25,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.00031764455802448183,0.9920641779899597,128,4096,4096,4096,4096,1000,1.588611381012015
concentrated,4096,0.25,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.001032998806064399,0.5113108158111572,128,2048,2048,4096,4096,1000,1.5905727500212379
concentrated,4096,0.25,10,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0011637466115558776,0.08592908084392548,128,2048,2048,2048,4096,1000,1.5892375779803842
concentrated,4096,0.25,11,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0013894673126126958,,1024,0,4096,4096,4096,1000,1.480543920013588
concentrated,4096,0.25,11,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0025757639914637887,,128,0,4096,4096,4096,1000,1.5304252450005151
concentrated,4096,0.25,11,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.002671570155587731,7.15193382347934e-05,128,4096,4096,4096,4096,1000,1.5497656390070915
concentrated,4096,0.25,11,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0005442412425360298,0.5683534145355225,128,4096,4096,4096,4096,1000,1.5446947339805774
concentrated,4096,0.25,11,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0012697463912609258,0.08534255623817444,128,4096,4096,4096,4096,1000,1.5412238289718516
concentrated,4096,0.25,11,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0003158829583892492,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5419713179580867
concentrated,4096,0.25,11,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.001067356110838694,0.5059471130371094,128,2048,2048,4096,4096,1000,1.5414646349963732
concentrated,4096,0.25,11,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0011149740102511835,0.08532986044883728,128,2048,2048,2048,4096,1000,1.539491932024248
concentrated,4096,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0013352425982536987,,1024,0,4096,4096,4096,1000,1.5147183879744262
concentrated,4096,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.002590050002266337,,128,0,4096,4096,4096,1000,1.5673553780070506
concentrated,4096,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0026484824281082352,2.965460589621216e-05,128,4096,4096,4096,4096,1000,1.586700545041822
concentrated,4096,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0005523054398058659,0.5670173764228821,128,4096,4096,4096,4096,1000,1.5866553980158642
concentrated,4096,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0007199721440608378,0.5357424020767212,128,4096,4096,4096,4096,1000,1.5879426590399817
concentrated,4096,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0003072716058795136,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5864982550265267
concentrated,4096,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0009545090432843194,0.5113335251808167,128,2048,2048,4096,4096,1000,1.5901471640099771
concentrated,4096,0.25,12,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0008953384860111369,0.5351177453994751,128,2048,2048,2048,4096,1000,1.5884803559747525
concentrated,4096,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0013037785586626728,,1024,0,4096,4096,4096,1000,1.4706284260028042
concentrated,4096,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0025316936641405986,,128,0,4096,4096,4096,1000,1.5192352200392634
concentrated,4096,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.002562103039976595,0.001959688263013959,128,4096,4096,4096,4096,1000,1.5377210670267232
concentrated,4096,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0005231239297473311,0.5624659657478333,128,4096,4096,4096,4096,1000,1.5377177990158089
concentrated,4096,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0007609986643929209,0.5349647998809814,128,4096,4096,4096,4096,1000,1.5366049820440821
concentrated,4096,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0002731526427584473,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5382072810316458
concentrated,4096,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.000882489485916101,0.5264069437980652,128,2048,2048,4096,4096,1000,1.5364527140627615
concentrated,4096,0.25,13,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0009137976722995561,0.5138232707977295,128,2048,2048,2048,4096,1000,1.5367271839641035
concentrated,4096,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0014360309363391323,,1024,0,4096,4096,4096,1000,1.5147903980105184
concentrated,4096,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.002572410235410459,,128,0,4096,4096,4096,1000,1.5670144580071792
concentrated,4096,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0026353328593105114,2.545707320678048e-05,128,4096,4096,4096,4096,1000,1.5891099559958093
concentrated,4096,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0005567267473232307,0.5601698756217957,128,4096,4096,4096,4096,1000,1.588140057050623
concentrated,4096,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0009183041028708756,0.0771181508898735,128,4096,4096,4096,4096,1000,1.5876951770624146
concentrated,4096,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.00030156523249512765,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5877613450284116
concentrated,4096,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.001026057909864216,0.5054861307144165,128,2048,2048,4096,4096,1000,1.5913859690190293
concentrated,4096,0.25,14,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0009323400098546898,0.5297656059265137,128,2048,2048,2048,4096,1000,1.5901644700206816
concentrated,4096,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0013688658510184126,,1024,0,4096,4096,4096,1000,1.469643275020644
concentrated,4096,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.002552147872523525,,128,0,4096,4096,4096,1000,1.5197360889869742
concentrated,4096,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0026449770971370733,0.0001025749443215318,128,4096,4096,4096,4096,1000,1.5378442740184255
concentrated,4096,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0005239804677173119,0.5617605447769165,128,4096,4096,4096,4096,1000,1.5371210320154205
concentrated,4096,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0007089061083529222,0.5325725674629211,128,4096,4096,4096,4096,1000,1.5379322699736804
concentrated,4096,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.00028844838266723466,0.9920641779899597,128,4096,4096,4096,4096,1000,1.537156228965614
concentrated,4096,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0008540174028478885,0.5263519883155823,128,2048,2048,4096,4096,1000,1.5364644840010442
concentrated,4096,0.25,15,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.001002138186732258,0.5114504098892212,128,2048,2048,2048,4096,1000,1.5370398659724742
concentrated,4096,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.00153263595847839,,1024,0,4096,4096,4096,1000,1.5153399559785612
concentrated,4096,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0025297860604499038,,128,0,4096,4096,4096,1000,1.5672517700004391
concentrated,4096,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.002612700393656451,0.0010921164648607373,128,4096,4096,4096,4096,1000,1.5865411639679223
concentrated,4096,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0004913827007737364,0.565112829208374,128,4096,4096,4096,4096,1000,1.5883830770035274
concentrated,4096,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0007735376958247907,0.5326615571975708,128,4096,4096,4096,4096,1000,1.5879463509772904
concentrated,4096,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.00030104185516547873,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5911766400095075
concentrated,4096,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0008744771749419375,0.5264734625816345,128,2048,2048,4096,4096,1000,1.5918781089712866
concentrated,4096,0.25,16,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0010499415821337834,0.10712367296218872,128,2048,2048,2048,4096,1000,1.5923445930238813
concentrated,4096,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0016764592912646022,,1024,0,4096,4096,4096,1000,1.4686283220071346
concentrated,4096,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0026173866914479794,,128,0,4096,4096,4096,1000,1.5178329049958847
concentrated,4096,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0025995859889136955,0.02496221847832203,128,4096,4096,4096,4096,1000,1.5357763879583217
concentrated,4096,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0005172778351759652,0.5689535737037659,128,4096,4096,4096,4096,1000,1.5391280179610476
concentrated,4096,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0008454284825785727,0.533099353313446,128,4096,4096,4096,4096,1000,1.5358518499997444
concentrated,4096,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0003340558368608082,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5372398779727519
concentrated,4096,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0009853194475667776,0.5351267457008362,128,2048,2048,4096,4096,1000,1.535149430972524
concentrated,4096,0.25,17,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0008730271335780407,0.5320390462875366,128,2048,2048,2048,4096,1000,1.5368793579982594
concentrated,4096,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0014005786051229738,,1024,0,4096,4096,4096,1000,1.5154702249565162
concentrated,4096,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.002563549045222189,,128,0,4096,4096,4096,1000,1.5703938719816506
concentrated,4096,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0026509486634096013,7.858117169234902e-05,128,4096,4096,4096,4096,1000,1.5878689319943078
concentrated,4096,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.00045739512193466124,0.5662416815757751,128,4096,4096,4096,4096,1000,1.5880687630269676
concentrated,4096,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0007502994754991818,0.5381252765655518,128,4096,4096,4096,4096,1000,1.5876621310017072
concentrated,4096,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0002834036817689555,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5877295199898072
concentrated,4096,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0007860338305048201,0.5590337514877319,128,2048,2048,4096,4096,1000,1.5874321340234019
concentrated,4096,0.25,18,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0008039180399834922,0.538887619972229,128,2048,2048,2048,4096,1000,1.588393295998685
concentrated,4096,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0014485140164568534,,1024,0,4096,4096,4096,1000,1.4681593810091726
concentrated,4096,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.002567620090670138,,128,0,4096,4096,4096,1000,1.5159922930179164
concentrated,4096,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.002671993062041142,0.0001103575705201365,128,4096,4096,4096,4096,1000,1.5354413310415111
concentrated,4096,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0004578431302905703,0.5792047381401062,128,4096,4096,4096,4096,1000,1.5348166520125233
concentrated,4096,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0007786448613126265,0.5350436568260193,128,4096,4096,4096,4096,1000,1.5334547400125302
concentrated,4096,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.00030595910884848027,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5341639120015316
concentrated,4096,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0011504391134532607,0.08549313992261887,128,2048,2048,4096,4096,1000,1.5355596000445075
concentrated,4096,0.25,19,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0009725644524296944,0.5374936461448669,128,2048,2048,2048,4096,1000,1.534023917047307
concentrated,4096,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.004895783720404834,,1024,0,4096,4096,4096,1000,1.5151007120148279
concentrated,4096,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0029386329150065792,,128,0,4096,4096,4096,1000,1.569049273035489
concentrated,4096,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0029488704057604167,6.865135947009549e-05,128,4096,4096,4096,4096,1000,1.5892565989634022
concentrated,4096,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.001082274302045691,0.5511777997016907,128,4096,4096,4096,4096,1000,1.5870030070072971
concentrated,4096,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0015878231800694645,0.46888554096221924,128,4096,4096,4096,4096,1000,1.587236414954532
concentrated,4096,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.00064894209003726,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5872660579625517
concentrated,4096,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.002974184749934647,0.019171709194779396,128,2048,2048,4096,4096,1000,1.5893756650038995
concentrated,4096,0.5,0,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0025612388912685732,0.44963255524635315,128,2048,2048,2048,4096,1000,1.587368897977285
concentrated,4096,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.005361203253615356,,1024,0,4096,4096,4096,1000,1.467426547955256
concentrated,4096,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.002970682567432994,,128,0,4096,4096,4096,1000,1.5157714299857616
concentrated,4096,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.003015921837987859,5.459404565044679e-05,128,4096,4096,4096,4096,1000,1.5379948429763317
concentrated,4096,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0012659586734314176,0.5299416184425354,128,4096,4096,4096,4096,1000,1.5432876500417478
concentrated,4096,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.002214512682090307,0.05761134251952171,128,4096,4096,4096,4096,1000,1.5429609779966995
concentrated,4096,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0006868876669965268,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5434790480067022
concentrated,4096,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0025171283794107316,0.05768991634249687,128,2048,2048,4096,4096,1000,1.5349466900224797
concentrated,4096,0.5,1,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0029775305462611135,1.263752255908912e-05,128,2048,2048,2048,4096,1000,1.5359904970391653
concentrated,4096,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.005013241338068519,,1024,0,4096,4096,4096,1000,1.5159798910026439
concentrated,4096,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.003027454456545235,,128,0,4096,4096,4096,1000,1.5715686390176415
concentrated,4096,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0029735456313733522,0.0005540299462154508,128,4096,4096,4096,4096,1000,1.5894095199764706
concentrated,4096,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0012557416592265482,0.5286135077476501,128,4096,4096,4096,4096,1000,1.589536502957344
concentrated,4096,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0020632279847882717,0.07678496092557907,128,4096,4096,4096,4096,1000,1.5861976059968583
concentrated,4096,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0005743885028702255,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5890748560195789
concentrated,4096,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0028407599791670495,0.07679099589586258,128,2048,2048,4096,4096,1000,1.5903959460556507
concentrated,4096,0.5,2,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0028317493315958737,0.05763832852244377,128,2048,2048,2048,4096,1000,1.5899988280143589
concentrated,4096,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.005455372085170299,,1024,0,4096,4096,4096,1000,1.4681591949774884
concentrated,4096,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.002997266470813815,,128,0,4096,4096,4096,1000,1.518697626015637
concentrated,4096,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0030384414728506603,6.188894622027874e-05,128,4096,4096,4096,4096,1000,1.537615673034452
concentrated,4096,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0011252935691262124,0.526266872882843,128,4096,4096,4096,4096,1000,1.5362757159746252
concentrated,4096,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0021251277193143703,0.05841634422540665,128,4096,4096,4096,4096,1000,1.5366793060093187
concentrated,4096,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0006723801164938325,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5435561639606021
concentrated,4096,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.001869548606745888,0.507422924041748,128,2048,2048,4096,4096,1000,1.5406512349145487
concentrated,4096,0.5,3,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0035051199115039584,0.0008185458718799055,128,2048,2048,2048,4096,1000,1.5371273940545507
concentrated,4096,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.004876906992168756,,1024,0,4096,4096,4096,1000,1.5192644139751792
concentrated,4096,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0029482758383158315,,128,0,4096,4096,4096,1000,1.5725742190261371
concentrated,4096,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0030039108644310955,5.043023338657804e-05,128,4096,4096,4096,4096,1000,1.5915262749767862
concentrated,4096,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0012572310477351094,0.526263952255249,128,4096,4096,4096,4096,1000,1.588961283036042
concentrated,4096,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0016955909965107132,0.5032931566238403,128,4096,4096,4096,4096,1000,1.588822364981752
concentrated,4096,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0006146178514641915,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5892383609898388
concentrated,4096,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.002215226811821278,0.06867529451847076,128,2048,2048,4096,4096,1000,1.5893881799420342
concentrated,4096,0.5,4,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0020551271705469476,0.5327476859092712,128,2048,2048,2048,4096,1000,1.5909869180177338
concentrated,4096,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.005251860976355738,,1024,0,4096,4096,4096,1000,1.476067035982851
concentrated,4096,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0028606379247091826,,128,0,4096,4096,4096,1000,1.5236745619913563
concentrated,4096,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0029071342562369635,7.635838119313121e-05,128,4096,4096,4096,4096,1000,1.5432342160493135
concentrated,4096,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.001329717507191111,0.5058323740959167,128,4096,4096,4096,4096,1000,1.5423243450350128
concentrated,4096,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0023958340334535658,1.0347102943342179e-05,128,4096,4096,4096,4096,1000,1.5431370200240053
concentrated,4096,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0005504518197145044,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5435142920468934
concentrated,4096,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0019374227772494554,0.05761212855577469,128,2048,2048,4096,4096,1000,1.5448133410536684
concentrated,4096,0.5,5,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.0028362626029961287,0.020992014557123184,128,2048,2048,2048,4096,1000,1.5430883599910885
concentrated,4096,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.0045814324626115305,,1024,0,4096,4096,4096,1000,1.5164548159809783
concentrated,4096,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0028192741789613393,,128,0,4096,4096,4096,1000,1.5703635680256411
concentrated,4096,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.0028365141385680395,3.3080581488320604e-05,128,4096,4096,4096,4096,1000,1.589006052003242
concentrated,4096,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0011764309979171474,0.5286278128623962,128,4096,4096,4096,4096,1000,1.5883152849855833
concentrated,4096,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip,0.0018266164687238432,0.05963411182165146,128,4096,4096,4096,4096,1000,1.587142803997267
concentrated,4096,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,energy,0.0005181922835196737,0.9920641779899597,128,4096,4096,4096,4096,1000,1.5884597559925169
concentrated,4096,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_independent,0.0025651067942394027,0.060179539024829865,128,2048,2048,4096,4096,1000,1.5901438900036737
concentrated,4096,0.5,6,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,snip_same_half,0.002475495938978104,0.4474712610244751,128,2048,2048,2048,4096,1000,1.5890074239578098
concentrated,4096,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,lora,0.005233417011326639,,1024,0,4096,4096,4096,1000,1.477724502037745
concentrated,4096,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,compressed,0.0029769542733959443,,128,0,4096,4096,4096,1000,1.5255495689925738
concentrated,4096,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,random,0.002960269824911179,5.749698539148085e-05,128,4096,4096,4096,4096,1000,1.5455965549917892
concentrated,4096,0.5,7,f343dc8618448c0c9d0e37927b8e6f50dc169343e536bdaae4bfce436cb39630,gradient,0.0014397659620046495,0.5262672305107117,128,4096,4096,4096,4096,1000,1.545201150001958
